"","block","signals","offset","response"
"1141","audioVibro",3,500,0
"1142","audioVibro",3,300,0
"1143","audioVibro",3,200,1
"1144","audioVibro",3,0,1
"1145","audioVibro",3,0,1
"1146","audioVibro",3,0,1
"1147","audioVibro",3,500,0
"1148","audioVibro",3,500,0
"1149","audioVibro",3,600,0
"1150","audioVibro",3,600,0
"1151","audioVibro",3,100,1
"1152","audioVibro",3,100,1
"1153","audioVibro",3,600,0
"1154","audioVibro",3,600,0
"1155","audioVibro",3,200,0
"1156","audioVibro",3,400,0
"1157","audioVibro",3,400,0
"1158","audioVibro",3,200,0
"1159","audioVibro",3,0,1
"1160","audioVibro",3,500,0
"1161","audioVibro",3,500,0
"1162","audioVibro",3,100,1
"1163","audioVibro",3,300,0
"1164","audioVibro",3,0,1
"1165","audioVibro",3,100,1
"1166","audioVibro",3,600,0
"1167","audioVibro",3,300,0
"1168","audioVibro",3,300,0
"1169","audioVibro",3,600,0
"1170","audioVibro",3,200,0
"1171","audioVibro",3,300,0
"1172","audioVibro",3,400,0
"1173","audioVibro",3,400,0
"1174","audioVibro",3,0,1
"1175","audioVibro",3,400,0
"1176","audioVibro",3,500,0
"1177","kinesthetic",2,500,0
"1178","kinesthetic",2,200,0
"1179","kinesthetic",2,500,0
"1180","kinesthetic",2,200,0
"1181","kinesthetic",2,300,0
"1182","kinesthetic",2,300,0
"1183","kinesthetic",2,400,0
"1184","kinesthetic",2,100,1
"1185","kinesthetic",2,0,1
"1186","kinesthetic",2,0,1
"1187","kinesthetic",2,400,0
"1188","kinesthetic",2,400,0
"1189","kinesthetic",2,300,0
"1190","kinesthetic",2,200,0
"1191","kinesthetic",2,600,0
"1192","kinesthetic",2,300,0
"1193","kinesthetic",2,600,0
"1194","kinesthetic",2,200,0
"1195","kinesthetic",2,400,0
"1196","kinesthetic",2,400,0
"1197","kinesthetic",2,100,1
"1198","kinesthetic",2,100,1
"1199","kinesthetic",2,300,0
"1200","kinesthetic",2,0,1
"1201","kinesthetic",2,100,1
"1202","kinesthetic",2,0,1
"1203","kinesthetic",2,100,1
"1204","kinesthetic",2,600,0
"1205","kinesthetic",2,400,0
"1206","kinesthetic",2,500,0
"1207","kinesthetic",2,500,0
"1208","kinesthetic",2,0,1
"1209","kinesthetic",2,200,1
"1210","kinesthetic",2,100,1
"1211","kinesthetic",2,200,0
"1212","kinesthetic",2,500,0
"1213","kinesthetic",2,600,0
"1214","kinesthetic",2,600,0
"1215","kinesthetic",2,500,0
"1216","kinesthetic",2,300,0
"1217","kinesthetic",2,600,0
"1218","kinesthetic",2,0,1
"1219","audio",2,300,0
"1220","audio",2,300,0
"1221","audio",2,300,0
"1222","audio",2,0,1
"1223","audio",2,200,0
"1224","audio",2,0,1
"1225","audio",2,400,0
"1226","audio",2,500,0
"1227","audio",2,600,0
"1228","audio",2,600,0
"1229","audio",2,100,1
"1230","audio",2,0,1
"1231","audio",2,100,1
"1232","audio",2,600,0
"1233","audio",2,600,0
"1234","audio",2,200,0
"1235","audio",2,100,1
"1236","audio",2,200,1
"1237","audio",2,300,1
"1238","audio",2,600,0
"1239","audio",2,400,0
"1240","audio",2,400,0
"1241","audio",2,500,0
"1242","audio",2,500,0
"1243","audio",2,300,0
"1244","audio",2,0,1
"1245","audio",2,100,1
"1246","audio",2,400,0
"1247","audio",2,400,0
"1248","audio",2,300,0
"1249","audio",2,500,0
"1250","audio",2,200,1
"1251","audio",2,600,0
"1252","audio",2,100,1
"1253","audio",2,500,0
"1254","audio",2,0,1
"1255","audio",2,400,0
"1256","audio",2,200,0
"1257","audio",2,0,1
"1258","audio",2,100,1
"1259","audio",2,500,0
"1260","audio",2,200,0
"1261","visual",1,0,1
"1262","visual",1,600,0
"1263","visual",1,600,0
"1264","visual",1,200,0
"1265","visual",1,500,0
"1266","visual",1,300,0
"1267","visual",1,300,0
"1268","visual",1,400,0
"1269","visual",1,200,0
"1270","visual",1,600,0
"1271","visual",1,0,1
"1272","visual",1,300,0
"1273","visual",1,100,1
"1274","visual",1,200,0
"1275","visual",1,100,1
"1276","visual",1,500,0
"1277","visual",1,500,0
"1278","visual",1,0,1
"1279","visual",1,600,0
"1280","visual",1,500,0
"1281","visual",1,0,1
"1282","visual",1,300,0
"1283","visual",1,600,0
"1284","visual",1,100,1
"1285","visual",1,100,1
"1286","visual",1,400,0
"1287","visual",1,300,0
"1288","visual",1,400,0
"1289","visual",1,100,1
"1290","visual",1,200,0
"1291","visual",1,400,0
"1292","visual",1,400,0
"1293","visual",1,0,1
"1294","visual",1,100,1
"1295","visual",1,400,0
"1296","visual",1,500,0
"1297","visual",1,200,0
"1298","visual",1,0,1
"1299","visual",1,300,0
"1300","visual",1,500,0
"1301","visual",1,600,0
"1302","visual",1,200,1
"1303","audioKines",3,100,0
"1304","audioKines",3,500,0
"1305","audioKines",3,300,0
"1306","audioKines",3,200,0
"1307","audioKines",3,100,1
"1308","audioKines",3,600,0
"1309","audioKines",3,100,1
"1310","audioKines",3,600,0
"1311","audioKines",3,200,0
"1312","audioKines",3,100,1
"1313","audioKines",3,0,1
"1314","audioKines",3,100,1
"1315","audioKines",3,200,0
"1316","audioKines",3,600,0
"1317","audioKines",3,600,0
"1318","audioKines",3,0,1
"1319","audioKines",3,400,0
"1320","audioKines",3,500,0
"1321","audioKines",3,0,1
"1322","audioKines",3,300,0
"1323","audioKines",3,300,0
"1324","audioKines",3,600,0
"1325","audioKines",3,100,1
"1326","audioKines",3,400,0
"1327","audioKines",3,500,0
"1328","audioKines",3,0,1
"1329","audioKines",3,300,0
"1330","audioKines",3,200,0
"1331","audioKines",3,400,0
"1332","audioKines",3,0,1
"1333","audioKines",3,400,0
"1334","audioKines",3,200,0
"1335","audioKines",3,200,0
"1336","audioKines",3,500,0
"1337","audioKines",3,400,0
"1338","audioKines",3,300,0
"1339","audioKines",3,500,0
"1340","audioKines",3,300,0
"1341","audioKines",3,600,0
"1342","audioKines",3,500,0
"1343","audioKines",3,0,1
"1344","audioKines",3,400,0
"1345","kinesVibro",3,600,0
"1346","kinesVibro",3,200,1
"1347","kinesVibro",3,500,0
"1348","kinesVibro",3,500,0
"1349","kinesVibro",3,400,0
"1350","kinesVibro",3,600,0
"1351","kinesVibro",3,0,1
"1352","kinesVibro",3,400,0
"1353","kinesVibro",3,100,1
"1354","kinesVibro",3,300,0
"1355","kinesVibro",3,600,0
"1356","kinesVibro",3,300,0
"1357","kinesVibro",3,0,1
"1358","kinesVibro",3,300,1
"1359","kinesVibro",3,500,0
"1360","kinesVibro",3,600,0
"1361","kinesVibro",3,300,1
"1362","kinesVibro",3,300,0
"1363","kinesVibro",3,0,1
"1364","kinesVibro",3,0,1
"1365","kinesVibro",3,100,1
"1366","kinesVibro",3,100,1
"1367","kinesVibro",3,400,0
"1368","kinesVibro",3,400,0
"1369","kinesVibro",3,400,1
"1370","kinesVibro",3,100,1
"1371","kinesVibro",3,200,0
"1372","kinesVibro",3,100,1
"1373","kinesVibro",3,500,0
"1374","kinesVibro",3,200,1
"1375","kinesVibro",3,0,1
"1376","kinesVibro",3,0,1
"1377","kinesVibro",3,200,0
"1378","kinesVibro",3,500,1
"1379","kinesVibro",3,200,1
"1380","kinesVibro",3,600,0
"1381","kinesVibro",3,500,1
"1382","kinesVibro",3,200,0
"1383","kinesVibro",3,400,0
"1384","kinesVibro",3,600,0
"1385","kinesVibro",3,300,1
"1386","kinesVibro",3,100,1
"1387","audio",2,0,1
"1388","audio",2,600,0
"1389","audio",2,500,1
"1390","audio",2,100,1
"1391","audio",2,600,0
"1392","audio",2,0,1
"1393","audio",2,600,0
"1394","audio",2,0,1
"1395","audio",2,200,1
"1396","audio",2,0,1
"1397","audio",2,200,0
"1398","audio",2,0,1
"1399","audio",2,100,0
"1400","audio",2,100,1
"1401","audio",2,100,0
"1402","audio",2,300,0
"1403","audio",2,600,0
"1404","audio",2,500,1
"1405","audio",2,300,1
"1406","audio",2,100,1
"1407","audio",2,0,1
"1408","audio",2,400,1
"1409","audio",2,400,1
"1410","audio",2,300,0
"1411","audio",2,200,0
"1412","audio",2,500,0
"1413","audio",2,400,0
"1414","audio",2,300,0
"1415","audio",2,500,0
"1416","audio",2,200,1
"1417","audio",2,600,1
"1418","audio",2,200,1
"1419","audio",2,600,0
"1420","audio",2,400,1
"1421","audio",2,100,1
"1422","audio",2,400,1
"1423","audio",2,200,1
"1424","audio",2,500,0
"1425","audio",2,400,1
"1426","audio",2,500,0
"1427","audio",2,300,0
"1428","audio",2,300,0
"1429","kinesthetic",2,0,1
"1430","kinesthetic",2,0,1
"1431","kinesthetic",2,300,0
"1432","kinesthetic",2,200,1
"1433","kinesthetic",2,500,1
"1434","kinesthetic",2,400,1
"1435","kinesthetic",2,400,0
"1436","kinesthetic",2,0,1
"1437","kinesthetic",2,600,0
"1438","kinesthetic",2,600,1
"1439","kinesthetic",2,600,0
"1440","kinesthetic",2,200,1
"1441","kinesthetic",2,300,1
"1442","kinesthetic",2,600,0
"1443","kinesthetic",2,500,1
"1444","kinesthetic",2,300,1
"1445","kinesthetic",2,100,1
"1446","kinesthetic",2,200,1
"1447","kinesthetic",2,200,1
"1448","kinesthetic",2,100,1
"1449","kinesthetic",2,400,1
"1450","kinesthetic",2,500,1
"1451","kinesthetic",2,500,0
"1452","kinesthetic",2,400,0
"1453","kinesthetic",2,100,0
"1454","kinesthetic",2,500,1
"1455","kinesthetic",2,100,1
"1456","kinesthetic",2,200,0
"1457","kinesthetic",2,500,1
"1458","kinesthetic",2,0,1
"1459","kinesthetic",2,400,0
"1460","kinesthetic",2,600,1
"1461","kinesthetic",2,200,1
"1462","kinesthetic",2,400,0
"1463","kinesthetic",2,600,1
"1464","kinesthetic",2,0,1
"1465","kinesthetic",2,0,1
"1466","kinesthetic",2,100,1
"1467","kinesthetic",2,100,1
"1468","kinesthetic",2,300,0
"1469","kinesthetic",2,300,1
"1470","kinesthetic",2,300,1
"1471","vibro",2,0,1
"1472","vibro",2,400,0
"1473","vibro",2,400,0
"1474","vibro",2,300,1
"1475","vibro",2,100,1
"1476","vibro",2,600,0
"1477","vibro",2,100,1
"1478","vibro",2,500,0
"1479","vibro",2,400,0
"1480","vibro",2,0,0
"1481","vibro",2,0,0
"1482","vibro",2,100,1
"1483","vibro",2,300,0
"1484","vibro",2,400,0
"1485","vibro",2,200,1
"1486","vibro",2,300,0
"1487","vibro",2,500,1
"1488","vibro",2,500,1
"1489","vibro",2,300,1
"1490","vibro",2,200,1
"1491","vibro",2,600,0
"1492","vibro",2,600,1
"1493","vibro",2,100,0
"1494","vibro",2,100,0
"1495","vibro",2,400,0
"1496","vibro",2,600,0
"1497","vibro",2,200,1
"1498","vibro",2,600,0
"1499","vibro",2,500,1
"1500","vibro",2,200,1
"1501","vibro",2,500,1
"1502","vibro",2,500,0
"1503","vibro",2,0,1
"1504","vibro",2,400,1
"1505","vibro",2,200,0
"1506","vibro",2,300,1
"1507","vibro",2,0,1
"1508","vibro",2,600,0
"1509","vibro",2,300,0
"1510","vibro",2,100,1
"1511","vibro",2,200,0
"1512","vibro",2,0,1
"1513","audioKinesVibro",4,500,0
"1514","audioKinesVibro",4,400,0
"1515","audioKinesVibro",4,200,0
"1516","audioKinesVibro",4,400,1
"1517","audioKinesVibro",4,100,0
"1518","audioKinesVibro",4,600,0
"1519","audioKinesVibro",4,400,0
"1520","audioKinesVibro",4,500,1
"1521","audioKinesVibro",4,0,1
"1522","audioKinesVibro",4,0,1
"1523","audioKinesVibro",4,200,0
"1524","audioKinesVibro",4,600,0
"1525","audioKinesVibro",4,600,1
"1526","audioKinesVibro",4,200,0
"1527","audioKinesVibro",4,600,1
"1528","audioKinesVibro",4,100,1
"1529","audioKinesVibro",4,0,1
"1530","audioKinesVibro",4,100,1
"1531","audioKinesVibro",4,500,0
"1532","audioKinesVibro",4,400,0
"1533","audioKinesVibro",4,0,1
"1534","audioKinesVibro",4,300,1
"1535","audioKinesVibro",4,500,1
"1536","audioKinesVibro",4,600,0
"1537","audioKinesVibro",4,200,1
"1538","audioKinesVibro",4,100,0
"1539","audioKinesVibro",4,100,1
"1540","audioKinesVibro",4,200,0
"1541","audioKinesVibro",4,500,0
"1542","audioKinesVibro",4,300,0
"1543","audioKinesVibro",4,300,0
"1544","audioKinesVibro",4,300,0
"1545","audioKinesVibro",4,100,1
"1546","audioKinesVibro",4,500,0
"1547","audioKinesVibro",4,0,1
"1548","audioKinesVibro",4,0,1
"1549","audioKinesVibro",4,400,0
"1550","audioKinesVibro",4,300,1
"1551","audioKinesVibro",4,600,0
"1552","audioKinesVibro",4,400,1
"1553","audioKinesVibro",4,300,0
"1554","audioKinesVibro",4,200,1
"1555","audioKines",3,100,1
"1556","audioKines",3,300,0
"1557","audioKines",3,400,0
"1558","audioKines",3,500,0
"1559","audioKines",3,600,0
"1560","audioKines",3,300,0
"1561","audioKines",3,500,0
"1562","audioKines",3,500,0
"1563","audioKines",3,600,0
"1564","audioKines",3,600,0
"1565","audioKines",3,200,1
"1566","audioKines",3,0,1
"1567","audioKines",3,0,1
"1568","audioKines",3,100,1
"1569","audioKines",3,400,0
"1570","audioKines",3,300,1
"1571","audioKines",3,300,1
"1572","audioKines",3,100,1
"1573","audioKines",3,600,0
"1574","audioKines",3,200,1
"1575","audioKines",3,200,1
"1576","audioKines",3,500,0
"1577","audioKines",3,200,1
"1578","audioKines",3,200,0
"1579","audioKines",3,400,0
