"","offset","condition","response","vision","vibration","audio","signals","realism","cueInfo","cueInfoBasic"
"5117","0","7",3,"0","1","2",3,"unreal","mix_unrealVision","mixed"
"5118","400","3",2,"0","0","1",2,"unreal","unreal","unreal"
"5119","400","9",6,"1","0","0",1,"real","real","real"
"5120","400","12",6,"1","0","1",2,"unreal","mix_realVision","mixed"
"5121","300","15",9,"1","0","2",2,"real","real","real"
"5122","0","14",8,"1","2","1",3,"unreal","mix_realVision","mixed"
"5123","100","2",2,"0","2","0",2,"unreal","mix_unrealVision","mixed"
"5124","100","16",9,"1","1","2",3,"unreal","mix_realVision","mixed"
"5125","300","11",8,"1","2","0",2,"real","real","real"
"5126","400","14",6,"1","2","1",3,"unreal","mix_realVision","mixed"
"5127","200","0",1,"0","0","0",1,"unreal","unreal","unreal"
"5128","200","5",3,"0","2","1",3,"unreal","mix_unrealVision","mixed"
"5129","0","8",2,"0","2","2",3,"unreal","mix_unrealVision","mixed"
"5130","300","16",8,"1","1","2",3,"unreal","mix_realVision","mixed"
"5131","300","3",4,"0","0","1",2,"unreal","unreal","unreal"
"5132","400","9",6,"1","0","0",1,"real","real","real"
"5133","0","6",8,"0","0","2",2,"unreal","mix_unrealVision","mixed"
"5134","100","8",7,"0","2","2",3,"unreal","mix_unrealVision","mixed"
"5135","400","3",3,"0","0","1",2,"unreal","unreal","unreal"
"5136","0","0",1,"0","0","0",1,"unreal","unreal","unreal"
"5137","400","6",6,"0","0","2",2,"unreal","mix_unrealVision","mixed"
"5138","400","11",8,"1","2","0",2,"real","real","real"
"5139","100","0",1,"0","0","0",1,"unreal","unreal","unreal"
"5140","100","9",7,"1","0","0",1,"real","real","real"
"5141","0","2",4,"0","2","0",2,"unreal","mix_unrealVision","mixed"
"5142","0","1",5,"0","1","0",2,"unreal","unreal","unreal"
"5143","200","11",8,"1","2","0",2,"real","real","real"
"5144","100","15",9,"1","0","2",2,"real","real","real"
"5145","100","12",6,"1","0","1",2,"unreal","mix_realVision","mixed"
"5146","100","4",2,"0","1","1",3,"unreal","unreal","unreal"
"5147","0","17",9,"1","2","2",3,"real","real","real"
"5148","300","5",4,"0","2","1",3,"unreal","mix_unrealVision","mixed"
"5149","200","4",2,"0","1","1",3,"unreal","unreal","unreal"
"5150","200","10",7,"1","1","0",2,"unreal","mix_realVision","mixed"
"5151","300","7",3,"0","1","2",3,"unreal","mix_unrealVision","mixed"
"5152","400","16",9,"1","1","2",3,"unreal","mix_realVision","mixed"
"5153","100","10",8,"1","1","0",2,"unreal","mix_realVision","mixed"
"5154","0","8",7,"0","2","2",3,"unreal","mix_unrealVision","mixed"
"5155","300","1",3,"0","1","0",2,"unreal","unreal","unreal"
"5156","400","13",7,"1","1","1",3,"unreal","mix_realVision","mixed"
"5157","0","7",4,"0","1","2",3,"unreal","mix_unrealVision","mixed"
"5158","200","7",4,"0","1","2",3,"unreal","mix_unrealVision","mixed"
"5159","100","3",2,"0","0","1",2,"unreal","unreal","unreal"
"5160","100","6",5,"0","0","2",2,"unreal","mix_unrealVision","mixed"
"5161","100","7",4,"0","1","2",3,"unreal","mix_unrealVision","mixed"
"5162","0","11",7,"1","2","0",2,"real","real","real"
"5163","200","1",2,"0","1","0",2,"unreal","unreal","unreal"
"5164","300","14",8,"1","2","1",3,"unreal","mix_realVision","mixed"
"5165","400","15",9,"1","0","2",2,"real","real","real"
"5166","100","16",9,"1","1","2",3,"unreal","mix_realVision","mixed"
"5167","0","5",4,"0","2","1",3,"unreal","mix_unrealVision","mixed"
"5168","300","12",7,"1","0","1",2,"unreal","mix_realVision","mixed"
"5169","200","12",8,"1","0","1",2,"unreal","mix_realVision","mixed"
"5170","200","16",9,"1","1","2",3,"unreal","mix_realVision","mixed"
"5171","200","13",8,"1","1","1",3,"unreal","mix_realVision","mixed"
"5172","0","12",7,"1","0","1",2,"unreal","mix_realVision","mixed"
"5173","200","6",4,"0","0","2",2,"unreal","mix_unrealVision","mixed"
"5174","400","4",3,"0","1","1",3,"unreal","unreal","unreal"
"5175","200","9",7,"1","0","0",1,"real","real","real"
"5176","0","10",8,"1","1","0",2,"unreal","mix_realVision","mixed"
"5177","200","3",3,"0","0","1",2,"unreal","unreal","unreal"
"5178","300","9",6,"1","0","0",1,"real","real","real"
"5179","400","12",8,"1","0","1",2,"unreal","mix_realVision","mixed"
"5180","300","15",9,"1","0","2",2,"real","real","real"
"5181","300","2",3,"0","2","0",2,"unreal","mix_unrealVision","mixed"
"5182","400","10",6,"1","1","0",2,"unreal","mix_realVision","mixed"
"5183","400","7",3,"0","1","2",3,"unreal","mix_unrealVision","mixed"
"5184","300","0",1,"0","0","0",1,"unreal","unreal","unreal"
"5185","200","14",7,"1","2","1",3,"unreal","mix_realVision","mixed"
"5186","200","15",9,"1","0","2",2,"real","real","real"
"5187","400","17",9,"1","2","2",3,"real","real","real"
"5188","200","17",9,"1","2","2",3,"real","real","real"
"5189","0","15",9,"1","0","2",2,"real","real","real"
"5190","0","16",9,"1","1","2",3,"unreal","mix_realVision","mixed"
"5191","400","14",8,"1","2","1",3,"unreal","mix_realVision","mixed"
"5192","100","11",7,"1","2","0",2,"real","real","real"
"5193","0","13",7,"1","1","1",3,"unreal","mix_realVision","mixed"
"5194","100","13",8,"1","1","1",3,"unreal","mix_realVision","mixed"
"5195","300","8",4,"0","2","2",3,"unreal","mix_unrealVision","mixed"
"5196","300","4",2,"0","1","1",3,"unreal","unreal","unreal"
"5197","200","0",1,"0","0","0",1,"unreal","unreal","unreal"
"5198","400","2",2,"0","2","0",2,"unreal","mix_unrealVision","mixed"
"5199","400","5",2,"0","2","1",3,"unreal","mix_unrealVision","mixed"
"5200","200","5",1,"0","2","1",3,"unreal","mix_unrealVision","mixed"
"5201","300","13",8,"1","1","1",3,"unreal","mix_realVision","mixed"
"5202","200","2",3,"0","2","0",2,"unreal","mix_unrealVision","mixed"
"5203","300","16",9,"1","1","2",3,"unreal","mix_realVision","mixed"
"5204","100","1",3,"0","1","0",2,"unreal","unreal","unreal"
"5205","100","17",9,"1","2","2",3,"real","real","real"
"5206","300","11",7,"1","2","0",2,"real","real","real"
"5207","100","14",8,"1","2","1",3,"unreal","mix_realVision","mixed"
"5208","0","4",3,"0","1","1",3,"unreal","unreal","unreal"
"5209","300","17",9,"1","2","2",3,"real","real","real"
"5210","300","10",6,"1","1","0",2,"unreal","mix_realVision","mixed"
"5211","400","1",2,"0","1","0",2,"unreal","unreal","unreal"
"5212","400","8",2,"0","2","2",3,"unreal","mix_unrealVision","mixed"
"5213","100","5",4,"0","2","1",3,"unreal","mix_unrealVision","mixed"
"5214","100","2",2,"0","2","0",2,"unreal","mix_unrealVision","mixed"
"5215","400","0",3,"0","0","0",1,"unreal","unreal","unreal"
"5216","300","6",4,"0","0","2",2,"unreal","mix_unrealVision","mixed"
"5217","0","9",6,"1","0","0",1,"real","real","real"
"5218","0","14",8,"1","2","1",3,"unreal","mix_realVision","mixed"
"5219","0","3",3,"0","0","1",2,"unreal","unreal","unreal"
"5220","200","8",4,"0","2","2",3,"unreal","mix_unrealVision","mixed"
"5221","300","5",5,"0","2","1",3,"unreal","mix_unrealVision","mixed"
"5222","300","8",4,"0","2","2",3,"unreal","mix_unrealVision","mixed"
"5223","300","17",9,"1","2","2",3,"real","real","real"
"5224","400","16",7,"1","1","2",3,"unreal","mix_realVision","mixed"
"5225","300","10",7,"1","1","0",2,"unreal","mix_realVision","mixed"
"5226","100","5",6,"0","2","1",3,"unreal","mix_unrealVision","mixed"
"5227","200","2",5,"0","2","0",2,"unreal","mix_unrealVision","mixed"
"5228","0","3",3,"0","0","1",2,"unreal","unreal","unreal"
"5229","0","6",5,"0","0","2",2,"unreal","mix_unrealVision","mixed"
"5230","300","4",2,"0","1","1",3,"unreal","unreal","unreal"
"5231","400","10",8,"1","1","0",2,"unreal","mix_realVision","mixed"
"5232","200","12",7,"1","0","1",2,"unreal","mix_realVision","mixed"
"5233","0","10",8,"1","1","0",2,"unreal","mix_realVision","mixed"
"5234","100","1",4,"0","1","0",2,"unreal","unreal","unreal"
"5235","100","2",6,"0","2","0",2,"unreal","mix_unrealVision","mixed"
"5236","400","14",6,"1","2","1",3,"unreal","mix_realVision","mixed"
"5237","200","5",3,"0","2","1",3,"unreal","mix_unrealVision","mixed"
"5238","300","7",6,"0","1","2",3,"unreal","mix_unrealVision","mixed"
"5239","0","13",8,"1","1","1",3,"unreal","mix_realVision","mixed"
"5240","200","13",7,"1","1","1",3,"unreal","mix_realVision","mixed"
"5241","200","14",8,"1","2","1",3,"unreal","mix_realVision","mixed"
"5242","400","0",1,"0","0","0",1,"unreal","unreal","unreal"
"5243","300","15",8,"1","0","2",2,"real","real","real"
"5244","400","6",4,"0","0","2",2,"unreal","mix_unrealVision","mixed"
"5245","300","13",7,"1","1","1",3,"unreal","mix_realVision","mixed"
"5246","300","3",3,"0","0","1",2,"unreal","unreal","unreal"
"5247","200","11",7,"1","2","0",2,"real","real","real"
"5248","300","9",6,"1","0","0",1,"real","real","real"
"5249","100","13",8,"1","1","1",3,"unreal","mix_realVision","mixed"
"5250","300","14",6,"1","2","1",3,"unreal","mix_realVision","mixed"
"5251","0","14",9,"1","2","1",3,"unreal","mix_realVision","mixed"
"5252","200","6",5,"0","0","2",2,"unreal","mix_unrealVision","mixed"
"5253","100","7",6,"0","1","2",3,"unreal","mix_unrealVision","mixed"
"5254","400","7",4,"0","1","2",3,"unreal","mix_unrealVision","mixed"
"5255","0","7",7,"0","1","2",3,"unreal","mix_unrealVision","mixed"
"5256","100","9",6,"1","0","0",1,"real","real","real"
"5257","100","16",9,"1","1","2",3,"unreal","mix_realVision","mixed"
"5258","300","0",1,"0","0","0",1,"unreal","unreal","unreal"
"5259","100","6",6,"0","0","2",2,"unreal","mix_unrealVision","mixed"
"5260","0","15",9,"1","0","2",2,"real","real","real"
"5261","100","14",7,"1","2","1",3,"unreal","mix_realVision","mixed"
"5262","200","9",6,"1","0","0",1,"real","real","real"
"5263","0","4",5,"0","1","1",3,"unreal","unreal","unreal"
"5264","100","11",8,"1","2","0",2,"real","real","real"
"5265","200","8",4,"0","2","2",3,"unreal","mix_unrealVision","mixed"
"5266","300","12",6,"1","0","1",2,"unreal","mix_realVision","mixed"
"5267","400","2",4,"0","2","0",2,"unreal","mix_unrealVision","mixed"
"5268","200","7",5,"0","1","2",3,"unreal","mix_unrealVision","mixed"
"5269","100","0",1,"0","0","0",1,"unreal","unreal","unreal"
"5270","400","15",7,"1","0","2",2,"real","real","real"
"5271","400","11",7,"1","2","0",2,"real","real","real"
"5272","0","16",9,"1","1","2",3,"unreal","mix_realVision","mixed"
"5273","0","11",7,"1","2","0",2,"real","real","real"
"5274","400","12",6,"1","0","1",2,"unreal","mix_realVision","mixed"
"5275","100","8",6,"0","2","2",3,"unreal","mix_unrealVision","mixed"
"5276","0","12",7,"1","0","1",2,"unreal","mix_realVision","mixed"
"5277","300","6",2,"0","0","2",2,"unreal","mix_unrealVision","mixed"
"5278","300","11",7,"1","2","0",2,"real","real","real"
"5279","0","0",1,"0","0","0",1,"unreal","unreal","unreal"
"5280","400","13",5,"1","1","1",3,"unreal","mix_realVision","mixed"
"5281","0","9",7,"1","0","0",1,"real","real","real"
"5282","300","16",8,"1","1","2",3,"unreal","mix_realVision","mixed"
"5283","200","3",3,"0","0","1",2,"unreal","unreal","unreal"
"5284","300","1",4,"0","1","0",2,"unreal","unreal","unreal"
"5285","100","17",6,"1","2","2",3,"real","real","real"
"5286","0","17",9,"1","2","2",3,"real","real","real"
"5287","200","17",8,"1","2","2",3,"real","real","real"
"5288","100","10",6,"1","1","0",2,"unreal","mix_realVision","mixed"
"5289","300","2",2,"0","2","0",2,"unreal","mix_unrealVision","mixed"
"5290","100","4",3,"0","1","1",3,"unreal","unreal","unreal"
"5291","0","8",7,"0","2","2",3,"unreal","mix_unrealVision","mixed"
"5292","400","8",4,"0","2","2",3,"unreal","mix_unrealVision","mixed"
"5293","0","1",6,"0","1","0",2,"unreal","unreal","unreal"
"5294","400","17",7,"1","2","2",3,"real","real","real"
"5295","100","12",6,"1","0","1",2,"unreal","mix_realVision","mixed"
"5296","200","16",8,"1","1","2",3,"unreal","mix_realVision","mixed"
"5297","0","2",7,"0","2","0",2,"unreal","mix_unrealVision","mixed"
"5298","400","9",4,"1","0","0",1,"real","real","real"
"5299","400","3",4,"0","0","1",2,"unreal","unreal","unreal"
"5300","100","3",4,"0","0","1",2,"unreal","unreal","unreal"
"5301","400","4",2,"0","1","1",3,"unreal","unreal","unreal"
"5302","200","4",3,"0","1","1",3,"unreal","unreal","unreal"
"5303","100","15",9,"1","0","2",2,"real","real","real"
"5304","200","0",3,"0","0","0",1,"unreal","unreal","unreal"
"5305","0","5",4,"0","2","1",3,"unreal","mix_unrealVision","mixed"
"5306","200","10",7,"1","1","0",2,"unreal","mix_realVision","mixed"
"5307","400","5",5,"0","2","1",3,"unreal","mix_unrealVision","mixed"
"5308","200","15",8,"1","0","2",2,"real","real","real"
"5309","400","1",2,"0","1","0",2,"unreal","unreal","unreal"
"5310","200","1",3,"0","1","0",2,"unreal","unreal","unreal"
"5311","300","14",7,"1","2","1",3,"unreal","mix_realVision","mixed"
"5312","400","12",6,"1","0","1",2,"unreal","mix_realVision","mixed"
"5313","400","8",5,"0","2","2",3,"unreal","mix_unrealVision","mixed"
"5314","300","11",7,"1","2","0",2,"real","real","real"
"5315","100","15",9,"1","0","2",2,"real","real","real"
"5316","300","1",3,"0","1","0",2,"unreal","unreal","unreal"
"5317","200","5",4,"0","2","1",3,"unreal","mix_unrealVision","mixed"
"5318","100","10",6,"1","1","0",2,"unreal","mix_realVision","mixed"
"5319","100","1",3,"0","1","0",2,"unreal","unreal","unreal"
"5320","0","15",9,"1","0","2",2,"real","real","real"
"5321","0","8",6,"0","2","2",3,"unreal","mix_unrealVision","mixed"
"5322","200","0",1,"0","0","0",1,"unreal","unreal","unreal"
"5323","400","11",7,"1","2","0",2,"real","real","real"
"5324","200","12",6,"1","0","1",2,"unreal","mix_realVision","mixed"
"5325","400","10",7,"1","1","0",2,"unreal","mix_realVision","mixed"
"5326","100","2",4,"0","2","0",2,"unreal","mix_unrealVision","mixed"
"5327","200","13",6,"1","1","1",3,"unreal","mix_realVision","mixed"
"5328","400","4",3,"0","1","1",3,"unreal","unreal","unreal"
"5329","0","9",8,"1","0","0",1,"real","real","real"
"5330","400","13",7,"1","1","1",3,"unreal","mix_realVision","mixed"
"5331","0","13",8,"1","1","1",3,"unreal","mix_realVision","mixed"
"5332","300","15",8,"1","0","2",2,"real","real","real"
"5333","0","16",9,"1","1","2",3,"unreal","mix_realVision","mixed"
"5334","400","2",2,"0","2","0",2,"unreal","mix_unrealVision","mixed"
"5335","300","17",7,"1","2","2",3,"real","real","real"
"5336","300","5",3,"0","2","1",3,"unreal","mix_unrealVision","mixed"
"5337","100","0",2,"0","0","0",1,"unreal","unreal","unreal"
"5338","100","16",9,"1","1","2",3,"unreal","mix_realVision","mixed"
"5339","100","17",9,"1","2","2",3,"real","real","real"
"5340","0","17",9,"1","2","2",3,"real","real","real"
"5341","300","9",5,"1","0","0",1,"real","real","real"
"5342","300","6",7,"0","0","2",2,"unreal","mix_unrealVision","mixed"
"5343","300","12",5,"1","0","1",2,"unreal","mix_realVision","mixed"
"5344","100","7",7,"0","1","2",3,"unreal","mix_unrealVision","mixed"
"5345","100","5",5,"0","2","1",3,"unreal","mix_unrealVision","mixed"
"5346","400","6",4,"0","0","2",2,"unreal","mix_unrealVision","mixed"
"5347","200","9",6,"1","0","0",1,"real","real","real"
"5348","300","7",8,"0","1","2",3,"unreal","mix_unrealVision","mixed"
"5349","400","14",7,"1","2","1",3,"unreal","mix_realVision","mixed"
"5350","400","9",4,"1","0","0",1,"real","real","real"
"5351","0","10",8,"1","1","0",2,"unreal","mix_realVision","mixed"
"5352","0","12",6,"1","0","1",2,"unreal","mix_realVision","mixed"
"5353","200","2",3,"0","2","0",2,"unreal","mix_unrealVision","mixed"
"5354","100","9",6,"1","0","0",1,"real","real","real"
"5355","200","8",6,"0","2","2",3,"unreal","mix_unrealVision","mixed"
"5356","100","11",8,"1","2","0",2,"real","real","real"
"5357","300","10",6,"1","1","0",2,"unreal","mix_realVision","mixed"
"5358","200","15",6,"1","0","2",2,"real","real","real"
"5359","400","16",7,"1","1","2",3,"unreal","mix_realVision","mixed"
"5360","0","7",6,"0","1","2",3,"unreal","mix_unrealVision","mixed"
"5361","100","14",8,"1","2","1",3,"unreal","mix_realVision","mixed"
"5362","400","0",1,"0","0","0",1,"unreal","unreal","unreal"
"5363","0","0",3,"0","0","0",1,"unreal","unreal","unreal"
"5364","200","10",7,"1","1","0",2,"unreal","mix_realVision","mixed"
"5365","0","2",2,"0","2","0",2,"unreal","mix_unrealVision","mixed"
"5366","200","1",4,"0","1","0",2,"unreal","unreal","unreal"
"5367","100","3",5,"0","0","1",2,"unreal","unreal","unreal"
"5368","0","6",6,"0","0","2",2,"unreal","mix_unrealVision","mixed"
"5369","200","14",8,"1","2","1",3,"unreal","mix_realVision","mixed"
"5370","300","4",6,"0","1","1",3,"unreal","unreal","unreal"
"5371","300","13",9,"1","1","1",3,"unreal","mix_realVision","mixed"
"5372","200","3",7,"0","0","1",2,"unreal","unreal","unreal"
"5373","200","16",9,"1","1","2",3,"unreal","mix_realVision","mixed"
"5374","200","7",6,"0","1","2",3,"unreal","mix_unrealVision","mixed"
"5375","100","12",8,"1","0","1",2,"unreal","mix_realVision","mixed"
"5376","200","11",7,"1","2","0",2,"real","real","real"
"5377","300","3",8,"0","0","1",2,"unreal","unreal","unreal"
"5378","400","7",6,"0","1","2",3,"unreal","mix_unrealVision","mixed"
"5379","200","6",4,"0","0","2",2,"unreal","mix_unrealVision","mixed"
"5380","100","13",8,"1","1","1",3,"unreal","mix_realVision","mixed"
"5381","300","0",2,"0","0","0",1,"unreal","unreal","unreal"
"5382","300","2",5,"0","2","0",2,"unreal","mix_unrealVision","mixed"
"5383","300","16",6,"1","1","2",3,"unreal","mix_realVision","mixed"
"5384","0","11",7,"1","2","0",2,"real","real","real"
"5385","0","3",3,"0","0","1",2,"unreal","unreal","unreal"
"5386","0","5",7,"0","2","1",3,"unreal","mix_unrealVision","mixed"
"5387","400","1",5,"0","1","0",2,"unreal","unreal","unreal"
"5388","0","4",6,"0","1","1",3,"unreal","unreal","unreal"
"5389","100","8",4,"0","2","2",3,"unreal","mix_unrealVision","mixed"
"5390","0","14",7,"1","2","1",3,"unreal","mix_realVision","mixed"
"5391","400","5",7,"0","2","1",3,"unreal","mix_unrealVision","mixed"
"5392","100","6",6,"0","0","2",2,"unreal","mix_unrealVision","mixed"
"5393","400","3",2,"0","0","1",2,"unreal","unreal","unreal"
"5394","0","1",4,"0","1","0",2,"unreal","unreal","unreal"
"5395","300","8",3,"0","2","2",3,"unreal","mix_unrealVision","mixed"
"5396","200","17",9,"1","2","2",3,"real","real","real"
"5397","100","4",6,"0","1","1",3,"unreal","unreal","unreal"
"5398","400","17",5,"1","2","2",3,"real","real","real"
"5399","200","4",4,"0","1","1",3,"unreal","unreal","unreal"
"5400","400","15",7,"1","0","2",2,"real","real","real"
"5401","0","16",7,"1","1","2",3,"unreal","mix_realVision","mixed"
"5402","200","16",6,"1","1","2",3,"unreal","mix_realVision","mixed"
"5403","300","8",4,"0","2","2",3,"unreal","mix_unrealVision","mixed"
"5404","0","6",8,"0","0","2",2,"unreal","mix_unrealVision","mixed"
"5405","300","17",6,"1","2","2",3,"real","real","real"
"5406","0","2",9,"0","2","0",2,"unreal","mix_unrealVision","mixed"
"5407","400","14",5,"1","2","1",3,"unreal","mix_realVision","mixed"
"5408","300","1",4,"0","1","0",2,"unreal","unreal","unreal"
"5409","400","8",4,"0","2","2",3,"unreal","mix_unrealVision","mixed"
"5410","400","10",3,"1","1","0",2,"unreal","mix_realVision","mixed"
"5411","300","16",4,"1","1","2",3,"unreal","mix_realVision","mixed"
"5412","100","7",6,"0","1","2",3,"unreal","mix_unrealVision","mixed"
"5413","100","9",7,"1","0","0",1,"real","real","real"
"5414","400","2",4,"0","2","0",2,"unreal","mix_unrealVision","mixed"
"5415","0","3",9,"0","0","1",2,"unreal","unreal","unreal"
"5416","100","3",8,"0","0","1",2,"unreal","unreal","unreal"
"5417","0","5",9,"0","2","1",3,"unreal","mix_unrealVision","mixed"
