trialNum,visualBlock,feedbackBlock,offset,response,responseTime
108,1,4,400,1,260.808
109,1,4,100,2,308.249
110,1,4,0,2,350.508
111,1,4,600,1,177.883
112,1,4,100,2,340.486
113,1,4,200,2,560.875
114,1,4,500,1,209.629
115,1,4,0,2,231.852
116,1,4,100,2,194.413
117,1,4,300,1,226.986
118,1,4,600,1,126.454
119,1,4,400,1,523.704
120,1,4,600,1,524.968
121,1,4,0,2,280.22
122,1,4,0,2,301.359
123,1,4,200,2,1360.86
124,1,4,500,1,426.697
125,1,4,300,1,740.963
126,1,4,200,2,476.389
127,1,8,0,2,1556.22
128,1,8,300,1,538.013
129,1,8,400,1,447.534
130,1,8,0,2,339.795
131,1,8,0,2,333.761
132,1,8,600,1,299.591
133,1,8,200,2,2590.89
134,1,8,400,1,263.347
135,1,8,0,2,383.236
136,1,8,600,1,345.096
137,1,8,300,1,1434.32
138,1,8,200,2,529.935
139,1,8,200,1,857.388
140,1,8,500,1,358.137
141,1,8,300,1,403.115
142,1,8,0,2,485.075
143,1,8,0,2,337.479
144,1,8,100,2,356.268
145,1,8,500,1,429.429
146,1,8,600,1,309.333
147,1,8,400,1,467.132
148,1,8,600,1,702.997
149,1,8,100,2,431.419
150,1,8,100,2,393.359
151,1,8,100,2,404.607
152,1,8,500,1,384.594
153,1,8,100,2,318.843
154,1,8,500,1,617.344
155,1,8,400,1,428.443
156,1,8,300,1,410.31
157,1,8,200,1,3303.34
158,1,8,400,1,206.929
159,1,8,600,1,201.766
160,1,8,200,1,2824.69
161,1,8,300,1,246.28
162,1,8,100,2,307.125
163,1,8,500,1,219.344
164,1,8,300,1,584.837
165,1,8,200,2,1229.97
166,1,8,400,1,274.674
167,1,8,500,1,160.099
168,1,8,600,1,150.818
169,1,3,100,2,1399.79
170,1,3,0,2,407.245
171,1,3,300,1,229.149
172,1,3,500,1,343.053
173,1,3,300,1,746.55
174,1,3,200,2,356.057
175,1,3,100,2,321.015
176,1,3,100,2,326.972
177,1,3,0,2,328.543
178,1,3,0,2,324.707
179,1,3,500,1,320.542
180,1,3,600,1,396.053
181,1,3,400,1,522.281
182,1,3,0,2,269.094
183,1,3,600,1,378.737
184,1,3,0,2,275.33
185,1,3,200,1,1098.42
186,1,3,400,1,214.542
187,1,3,300,1,318.715
188,1,3,600,1,472.009
189,1,3,300,1,271.121
190,1,3,200,1,673.644
191,1,3,600,1,434.002
192,1,3,200,1,491.318
193,1,3,500,1,388.88
194,1,3,300,1,404.428
195,1,3,100,2,776.693
196,1,3,200,2,443.456
197,1,3,500,1,279.386
198,1,3,400,1,408.273
199,1,3,100,2,381.718
200,1,3,600,1,562.077
201,1,3,300,1,1158.8
202,1,3,0,2,359.111
203,1,3,200,2,329.139
204,1,3,400,1,861.349
205,1,3,500,1,254.934
206,1,3,400,1,880.402
207,1,3,500,1,490.538
208,1,3,100,2,636.563
209,1,3,400,1,680.117
210,1,3,600,1,476.346
211,1,1,0,2,356.696
212,1,1,400,1,43.6821
213,1,1,300,1,274.844
214,1,1,100,2,409.184
215,1,1,100,2,343.472
216,1,1,300,1,244.014
217,1,1,100,2,275.426
218,1,1,0,2,333.907
219,1,1,200,1,262.016
220,1,1,0,2,282.665
221,1,1,500,1,111.429
222,1,1,300,1,291.026
223,1,1,200,1,2992.94
224,1,1,100,2,309.487
225,1,1,200,1,910.401
226,1,1,600,1,276.246
227,1,1,400,1,707.324
228,1,1,500,1,508.385
229,1,1,600,1,175.22
230,1,1,0,2,279.76
231,1,1,100,2,294.58
232,1,1,200,1,760.01
233,1,1,500,1,360.298
234,1,1,600,1,1207.33
235,1,1,600,1,489.435
236,1,1,500,1,373.55
237,1,1,500,1,458.216
238,1,1,600,1,409.192
239,1,1,300,1,691.379
240,1,1,300,1,775.37
241,1,1,400,1,225.636
242,1,1,500,1,375.114
243,1,1,400,1,141.093
244,1,1,400,1,258.415
245,1,1,200,1,675.861
246,1,1,600,1,426.321
247,1,1,300,1,524.32
248,1,1,200,1,542.104
249,1,1,0,2,400.1
250,1,1,0,2,201.32
251,1,1,100,2,3477.65
252,1,1,400,1,143.253
253,1,7,600,1,2366.76
254,1,7,200,1,467.661
255,1,7,400,1,229.055
256,1,7,300,1,468.052
257,1,7,400,1,274.241
258,1,7,300,1,380.483
259,1,7,100,2,326.975
260,1,7,500,1,217.732
261,1,7,600,1,308.705
262,1,7,600,1,270.939
263,1,7,100,2,342.594
264,1,7,200,2,374.525
265,1,7,400,1,182.468
266,1,7,500,1,283.849
267,1,7,200,2,857.351
268,1,7,200,2,1218.14
269,1,7,500,1,261.115
270,1,7,500,1,207.451
271,1,7,0,2,353.435
272,1,7,0,2,348.339
273,1,7,400,1,575.927
274,1,7,600,1,209.519
275,1,7,0,2,319.217
276,1,7,400,1,197.525
277,1,7,100,2,277.144
278,1,7,400,1,220.751
279,1,7,0,2,247.203
280,1,7,200,2,406.458
281,1,7,300,1,210.922
282,1,7,300,1,951.273
283,1,7,100,2,448.962
284,1,7,500,1,480.181
285,1,7,100,2,294.721
286,1,7,300,1,314.145
287,1,7,300,1,285.383
288,1,7,600,1,786.862
289,1,7,600,1,868.381
290,1,7,100,2,428.062
291,1,7,500,1,236.957
292,1,7,0,2,341.381
293,1,7,0,2,210.953
294,1,7,200,2,910.754
295,1,5,200,2,4249.63
296,1,5,300,1,307.858
297,1,5,200,2,821.494
298,1,5,400,1,535.155
299,1,5,600,1,526.089
300,1,5,300,1,572.069
301,1,5,0,2,274.326
302,1,5,300,1,257.849
303,1,5,300,1,600.201
304,1,5,400,1,1297.64
305,1,5,200,1,1062.79
306,1,5,200,1,3970.03
307,1,5,500,1,300.234
308,1,5,400,1,539.979
309,1,5,600,1,326.718
310,1,5,100,2,268.588
311,1,5,100,2,183.041
312,1,5,500,1,191.171
313,1,5,500,1,213.044
314,1,5,100,2,272.419
315,1,5,100,2,266.171
316,1,5,0,2,414.763
317,1,5,500,1,331.002
318,1,5,0,2,273.158
319,1,5,200,2,737.645
320,1,5,600,1,208.218
321,1,5,500,1,219.268
322,1,5,600,1,268.996
323,1,5,300,1,223.245
324,1,5,400,1,209.276
325,1,5,0,2,236.002
326,1,5,400,1,343.766
327,1,5,500,1,189.904
328,1,5,600,1,262.063
329,1,5,300,1,284.897
330,1,5,0,2,284.056
331,1,5,100,2,219.438
332,1,5,600,1,243.741
333,1,5,200,1,244.119
334,1,5,0,2,258.876
335,1,5,400,1,892.809
336,1,5,100,2,389.231
