trialNum,visualBlock,feedbackBlock,offset,response,responseTime
96,1,8,400,1,206.059
97,1,8,200,1,512.551
98,1,8,400,1,325.77
99,1,8,200,1,317.287
100,1,8,300,1,308.37
101,1,8,0,2,363.238
102,1,8,300,1,209.351
103,1,8,400,1,159.28
104,1,8,600,1,180.079
105,1,8,400,1,243.667
106,1,8,600,1,142.965
107,1,8,0,2,353.216
108,1,8,500,1,99.1978
109,1,8,300,1,160.072
110,1,8,0,2,289.937
111,1,8,100,2,384.93
112,1,8,300,1,54.2459
113,1,8,600,1,129.977
114,1,8,400,1,109.745
115,1,8,500,1,59.3768
116,1,8,500,1,106.446
117,1,8,500,1,53.9774
118,1,8,200,1,189.785
119,1,8,600,1,101.689
120,1,8,100,2,440.982
121,1,8,100,2,131.431
122,1,8,0,2,154.828
123,1,8,500,1,140.763
124,1,8,200,1,180.262
125,1,8,100,2,249.2
126,1,8,100,2,236.475
127,1,2,0,2,1106.73
128,1,2,500,1,660.96
129,1,2,300,1,143.06
130,1,2,500,1,24.3394
131,1,2,0,2,298.107
132,1,2,0,2,267.439
133,1,2,400,1,228.128
134,1,2,0,2,298.834
135,1,2,100,2,344.083
136,1,2,400,1,244.104
137,1,2,200,1,291.608
138,1,2,300,1,60.5558
139,1,2,400,1,42.8463
140,1,2,600,1,8.30756
141,1,2,500,1,243.184
142,1,2,600,1,224.452
143,1,2,200,1,274.157
144,1,2,0,2,300.097
145,1,2,300,1,177.75
146,1,2,0,2,2598.37
147,1,2,400,1,228.382
148,1,2,100,2,491.733
149,1,2,200,1,277.678
150,1,2,500,1,43.8661
151,1,2,100,2,1190.97
152,1,2,500,1,94.0918
153,1,2,400,1,124.346
154,1,2,300,1,192.282
155,1,2,600,1,175.841
156,1,2,600,1,24.3569
157,1,2,300,1,273.779
158,1,2,100,2,776.388
159,1,2,200,1,227.278
160,1,2,100,2,411.182
161,1,2,600,1,77.7722
162,1,2,500,1,173.52
163,1,2,200,2,1341.92
164,1,2,300,1,359.736
165,1,2,400,1,459.635
166,1,2,100,2,325.297
167,1,2,600,1,243.95
168,1,2,200,2,540.731
169,1,7,500,1,183.198
170,1,7,600,1,301.126
171,1,7,400,1,209.819
172,1,7,0,2,1766.68
173,1,7,400,1,435.296
174,1,7,400,1,2697.79
175,1,7,300,1,299.889
176,1,7,500,1,70.8618
177,1,7,500,1,17.1544
178,1,7,100,2,594.014
179,1,7,500,1,318.873
180,1,7,100,2,693.99
181,1,7,200,2,1529.81
182,1,7,600,1,15.163
183,1,7,600,1,10.6694
184,1,7,300,1,269.268
185,1,7,0,2,335.539
186,1,7,200,2,602.091
187,1,7,200,1,1654.33
188,1,7,300,1,522.092
189,1,7,300,1,174.541
190,1,7,200,1,1257.25
191,1,7,400,1,2763.12
192,1,7,0,2,440.127
193,1,7,100,2,256.727
194,1,7,200,2,244.219
195,1,7,500,1,32.6641
196,1,7,600,1,57.3697
197,1,7,0,2,265.669
198,1,7,300,1,75.0035
199,1,7,400,1,708.641
200,1,7,0,2,418.585
201,1,7,100,2,490.781
202,1,7,400,1,144.906
203,1,7,0,2,313.923
204,1,7,500,1,162.507
205,1,7,300,1,362.464
206,1,7,200,2,1494.27
207,1,7,100,2,242.185
208,1,7,600,1,113.698
209,1,7,600,1,141.339
210,1,7,100,2,175.265
211,1,4,600,1,2283.03
212,1,4,100,1,1456.92
213,1,4,200,1,110.86
214,1,4,500,1,93.0337
215,1,4,400,1,74.8266
216,1,4,100,2,759.045
217,1,4,400,1,243.641
218,1,4,0,2,317.039
219,1,4,100,2,394.29
220,1,4,100,2,227.707
221,1,4,0,2,167.519
222,1,4,300,1,894.063
223,1,4,400,1,293.075
224,1,4,200,2,408.477
225,1,4,500,1,43.7135
226,1,4,0,2,247.754
227,1,4,200,1,178.267
228,1,4,0,2,283.521
229,1,4,600,1,10.7281
230,1,4,200,1,674.371
231,1,4,100,2,277.827
232,1,4,500,1,26.0858
233,1,4,300,1,207.537
234,1,4,300,1,226.338
235,1,4,500,1,276.308
236,1,4,300,1,91.1626
237,1,4,600,1,643.163
238,1,4,400,1,191.061
239,1,4,600,1,58.3157
240,1,4,0,2,547.307
241,1,4,600,1,78.0176
242,1,4,300,1,74.8013
243,1,4,100,2,275.392
244,1,4,200,1,527.677
245,1,4,500,1,243.305
246,1,4,300,1,141.776
247,1,4,400,1,25.4267
248,1,4,200,1,158.738
249,1,4,0,2,300.572
250,1,4,400,1,10.7579
251,1,4,600,1,242.354
252,1,4,500,1,57.0171
253,1,3,500,1,150.141
254,1,3,200,1,304.412
255,1,3,500,1,23.4733
256,1,3,100,2,442.415
257,1,3,400,1,103.182
258,1,3,0,2,494.762
259,1,3,400,1,339.809
260,1,3,600,1,1260.7
261,1,3,300,1,1873.1
262,1,3,100,2,535.956
263,1,3,200,1,230.696
264,1,3,200,1,122.4
265,1,3,400,1,219.229
266,1,3,300,1,354.767
267,1,3,0,2,325.561
268,1,3,200,1,142.034
269,1,3,0,2,246.516
270,1,3,100,2,1259.7
271,1,3,100,1,653.854
272,1,3,600,1,116.908
273,1,3,300,1,310.276
274,1,3,100,2,765.779
275,1,3,0,2,296.694
276,1,3,400,1,191.615
277,1,3,200,2,3012.54
278,1,3,300,1,1429.73
279,1,3,300,1,1006.08
280,1,3,600,1,2349.03
281,1,3,500,2,2221.98
282,1,3,500,1,3597.7
283,1,3,200,1,3032.96
284,1,3,600,1,157.629
285,1,3,500,1,841.051
286,1,3,400,1,151.016
287,1,3,100,2,337.43
288,1,3,0,2,331.489
289,1,3,300,1,335.015
290,1,3,600,1,145.785
291,1,3,0,2,309.501
292,1,3,500,1,181.484
293,1,3,400,1,167.245
294,1,3,600,1,194.08
295,1,1,0,2,922.959
296,1,1,300,1,95.3704
297,1,1,300,1,792.565
298,1,1,500,1,9.77502
299,1,1,0,2,447.762
300,1,1,400,1,144.788
301,1,1,200,1,258.873
302,1,1,300,1,76.3546
303,1,1,400,1,93.0219
304,1,1,300,1,74.9967
305,1,1,400,1,576.197
306,1,1,0,2,498.299
307,1,1,500,1,311.313
308,1,1,300,1,291.548
309,1,1,0,2,432.348
310,1,1,0,2,301.599
311,1,1,100,2,560.713
312,1,1,100,2,411.089
313,1,1,500,1,127.319
314,1,1,300,1,207.309
315,1,1,100,2,1625.6
316,1,1,0,1,334.285
317,1,1,600,1,794.916
318,1,1,200,1,841.261
319,1,1,200,1,210.295
320,1,1,400,1,376.262
321,1,1,100,2,1275.77
322,1,1,600,1,360.148
323,1,1,500,1,307.621
324,1,1,100,1,1357.56
325,1,1,400,1,294.398
326,1,1,600,1,358.4
327,1,1,200,1,357.896
328,1,1,600,1,309.485
329,1,1,400,1,341.217
330,1,1,600,1,324.918
331,1,1,200,1,174.434
332,1,1,100,1,676.407
333,1,1,500,1,327.484
334,1,1,500,1,323.964
335,1,1,600,1,275.971
336,1,1,200,1,323.847
