trialNum,visualBlock,feedbackBlock,offset,response,responseTime
143,1,3,300,1,991.99
144,1,3,600,1,588.892
145,1,3,200,1,476.645
146,1,3,600,1,427.647
147,1,3,200,1,690.293
148,1,3,300,1,926.685
149,1,3,500,1,462.833
150,1,3,400,1,433.753
151,1,3,0,2,415.086
152,1,3,600,1,383.299
153,1,3,400,1,759.66
154,1,3,300,1,502.775
155,1,3,400,1,1733.64
156,1,3,100,1,776.59
157,1,3,0,2,374.851
158,1,3,0,2,380.148
159,1,3,100,2,1481.83
160,1,3,500,1,493.306
161,1,3,500,1,429.695
162,1,3,300,1,330.89
163,1,3,200,1,651.803
164,1,3,500,1,516.462
165,1,3,100,1,668.912
166,1,3,600,1,501.493
167,1,3,100,1,638.458
168,1,3,500,1,538.695
169,1,4,0,2,2073.1
170,1,4,300,1,461.471
171,1,4,300,1,742.504
172,1,4,600,1,559.507
173,1,4,100,2,2340.34
174,1,4,300,1,327.586
175,1,4,600,1,275.378
176,1,4,500,1,307.743
177,1,4,200,1,624.842
178,1,4,400,1,827.081
179,1,4,200,1,775.01
180,1,4,0,2,367.041
181,1,4,200,1,711.128
182,1,4,500,1,343.53
183,1,4,600,1,1041.15
184,1,4,600,1,657.428
185,1,4,500,1,207.205
186,1,4,0,2,464.524
187,1,4,100,2,961.945
188,1,4,600,1,443.543
189,1,4,200,1,773.961
190,1,4,0,2,416.617
191,1,4,500,1,293.989
192,1,4,400,1,308.404
193,1,4,400,1,574.809
194,1,4,400,1,342.139
195,1,4,500,1,441.735
196,1,4,200,1,625.149
197,1,4,300,1,426.29
198,1,4,500,1,392.878
199,1,4,100,1,2975.09
200,1,4,300,1,393.725
201,1,4,0,2,365.941
202,1,4,100,2,378.133
203,1,4,100,2,310.153
204,1,4,400,1,260.579
205,1,4,600,1,375.29
206,1,4,400,1,273.952
207,1,4,200,1,292.0
208,1,4,100,1,1676.43
209,1,4,300,1,3193.63
210,1,4,0,2,332.127
211,1,5,600,1,1966.84
212,1,5,200,1,394.178
213,1,5,100,1,855.872
214,1,5,100,2,2246.12
215,1,5,600,1,370.583
216,1,5,400,1,679.394
217,1,5,300,1,707.565
218,1,5,200,1,1546.11
219,1,5,100,1,639.456
220,1,5,300,1,848.233
221,1,5,600,1,545.376
222,1,5,400,1,431.094
223,1,5,500,1,437.067
224,1,5,300,1,1180.81
225,1,5,100,1,744.311
226,1,5,0,2,373.961
227,1,5,0,2,319.932
228,1,5,300,1,368.893
229,1,5,200,1,272.248
230,1,5,600,1,388.065
231,1,5,500,1,355.229
232,1,5,100,1,1001.95
233,1,5,0,1,2568.85
234,1,5,600,1,285.707
235,1,5,400,1,293.425
236,1,5,400,1,295.332
237,1,5,0,2,388.375
238,1,5,100,1,1401.28
239,1,5,200,1,272.398
240,1,5,200,1,617.221
241,1,5,600,1,558.055
242,1,5,300,1,452.243
243,1,5,0,2,853.756
244,1,5,400,1,365.299
245,1,5,500,1,426.961
246,1,5,500,1,297.763
247,1,5,400,1,375.914
248,1,5,0,2,392.935
249,1,5,500,1,361.22
250,1,5,500,1,369.35
251,1,5,200,1,431.763
252,1,5,300,1,303.085
253,1,8,0,2,1972.71
254,1,8,600,1,400.414
255,1,8,0,2,672.776
256,1,8,400,1,516.696
257,1,8,0,2,392.869
258,1,8,600,1,482.804
259,1,8,400,1,415.694
260,1,8,300,1,465.614
261,1,8,500,1,482.371
262,1,8,600,1,420.966
263,1,8,0,2,530.951
264,1,8,200,1,372.564
265,1,8,200,1,611.029
266,1,8,500,1,702.977
267,1,8,500,1,549.493
268,1,8,300,1,507.096
269,1,8,100,1,2670.78
270,1,8,300,1,452.172
271,1,8,300,1,500.461
272,1,8,400,1,498.915
273,1,8,500,1,397.785
274,1,8,200,1,509.79
275,1,8,200,1,456.275
276,1,8,100,1,2380.38
277,1,8,500,1,473.669
278,1,8,200,1,295.83
279,1,8,600,1,626.496
280,1,8,400,1,445.753
281,1,8,400,1,846.035
282,1,8,400,1,535.957
283,1,8,600,1,395.986
284,1,8,0,2,735.958
285,1,8,0,2,457.69
286,1,8,600,1,503.656
287,1,8,100,2,598.862
288,1,8,200,1,377.717
289,1,8,100,2,1051.22
290,1,8,300,1,460.551
291,1,8,500,1,352.707
292,1,8,300,1,328.962
293,1,8,100,1,1759.84
294,1,8,100,2,684.714
295,1,2,0,2,1439.57
296,1,2,600,1,411.522
297,1,2,400,1,373.451
298,1,2,500,1,425.883
299,1,2,100,1,807.721
300,1,2,100,2,944.468
301,1,2,300,1,360.106
302,1,2,200,1,526.364
303,1,2,200,1,476.907
304,1,2,200,1,326.271
305,1,2,600,1,410.388
306,1,2,500,1,323.735
307,1,2,0,2,381.751
308,1,2,100,2,1044.37
309,1,2,600,1,344.175
310,1,2,400,1,339.938
311,1,2,200,1,1309.09
312,1,2,0,2,616.233
313,1,2,200,1,610.997
314,1,2,0,2,366.426
315,1,2,300,1,411.449
316,1,2,600,1,442.17
317,1,2,400,1,407.605
318,1,2,300,1,358.652
319,1,2,400,1,393.677
320,1,2,100,2,392.317
321,1,2,600,1,377.1
322,1,2,0,2,764.177
323,1,2,300,1,477.014
324,1,2,100,2,793.154
325,1,2,500,1,343.75
326,1,2,500,1,424.45
327,1,2,500,1,374.552
328,1,2,200,1,508.266
329,1,2,100,2,1592.8
330,1,2,400,1,344.228
331,1,2,300,1,958.543
332,1,2,0,2,366.103
333,1,2,300,1,311.005
334,1,2,400,1,525.737
335,1,2,600,1,308.241
336,1,2,500,1,340.978
