"","block","signals","offset","response"
"1872","kinesthetic",2,-56,1
"1873","kinesthetic",2,-70,0
"1874","kinesthetic",2,0,1
"1875","kinesthetic",2,400,1
"1876","kinesthetic",2,-14,1
"1877","kinesthetic",2,200,1
"1878","kinesthetic",2,-14,1
"1879","kinesthetic",2,100,1
"1880","kinesthetic",2,400,1
"1881","kinesthetic",2,-70,0
"1882","kinesthetic",2,-14,0
"1883","kinesthetic",2,-56,0
"1884","kinesthetic",2,-56,0
"1885","kinesthetic",2,400,1
"1886","kinesthetic",2,-56,0
"1887","kinesthetic",2,600,1
"1888","kinesthetic",2,100,1
"1889","kinesthetic",2,600,0
"1890","kinesthetic",2,-84,0
"1891","kinesthetic",2,300,1
"1892","kinesthetic",2,100,1
"1893","kinesthetic",2,-42,0
"1894","kinesthetic",2,-28,0
"1895","kinesthetic",2,500,0
"1896","kinesthetic",2,200,1
"1897","kinesthetic",2,0,1
"1898","kinesthetic",2,-14,0
"1899","kinesthetic",2,-56,0
"1900","kinesthetic",2,0,1
"1901","kinesthetic",2,-28,0
"1902","kinesthetic",2,-84,0
"1903","kinesthetic",2,100,1
"1904","kinesthetic",2,200,1
"1905","kinesthetic",2,200,1
"1906","kinesthetic",2,300,0
"1907","kinesthetic",2,500,0
"1908","kinesthetic",2,-56,0
"1909","kinesthetic",2,600,0
"1910","kinesthetic",2,-84,0
"1911","kinesthetic",2,-42,0
"1912","kinesthetic",2,-70,0
"1913","kinesthetic",2,-70,0
"1914","kinesthetic",2,-56,0
"1915","kinesthetic",2,-42,0
"1916","kinesthetic",2,-84,0
"1917","kinesthetic",2,-70,0
"1918","kinesthetic",2,-84,0
"1919","kinesthetic",2,0,1
"1920","kinesthetic",2,100,1
"1921","kinesthetic",2,100,1
"1922","kinesthetic",2,300,0
"1923","kinesthetic",2,-14,1
"1924","kinesthetic",2,400,0
"1925","kinesthetic",2,300,0
"1926","kinesthetic",2,400,0
"1927","kinesthetic",2,500,0
"1928","kinesthetic",2,-14,1
"1929","kinesthetic",2,400,0
"1930","kinesthetic",2,500,0
"1931","kinesthetic",2,-42,0
"1932","kinesthetic",2,-14,1
"1933","kinesthetic",2,400,0
"1934","kinesthetic",2,-84,0
"1935","kinesthetic",2,600,0
"1936","kinesthetic",2,-28,1
"1937","kinesthetic",2,-56,0
"1938","kinesthetic",2,0,1
"1939","kinesthetic",2,-42,0
"1940","kinesthetic",2,100,1
"1941","kinesthetic",2,100,1
"1942","kinesthetic",2,-56,1
"1943","kinesthetic",2,-28,0
"1944","kinesthetic",2,200,0
"1945","kinesthetic",2,500,0
"1946","kinesthetic",2,-84,1
"1947","kinesthetic",2,-70,0
"1948","kinesthetic",2,200,1
"1949","kinesthetic",2,-14,1
"1950","kinesthetic",2,-84,0
"1951","kinesthetic",2,-42,1
"1952","kinesthetic",2,-70,0
"1953","kinesthetic",2,0,1
"1954","kinesthetic",2,0,1
"1955","kinesthetic",2,200,1
"1956","kinesthetic",2,-42,0
"1957","kinesthetic",2,300,0
"1958","kinesthetic",2,-42,0
"1959","kinesthetic",2,500,0
"1960","kinesthetic",2,600,0
"1961","kinesthetic",2,600,0
"1962","kinesthetic",2,500,0
"1963","kinesthetic",2,-42,0
"1964","kinesthetic",2,600,0
"1965","kinesthetic",2,400,0
"1966","kinesthetic",2,-70,0
"1967","kinesthetic",2,0,1
"1968","kinesthetic",2,300,0
"1969","kinesthetic",2,-84,0
"1970","kinesthetic",2,400,0
"1971","kinesthetic",2,-14,1
"1972","kinesthetic",2,600,0
"1973","kinesthetic",2,600,0
"1974","kinesthetic",2,0,1
"1975","kinesthetic",2,-14,1
"1976","kinesthetic",2,-84,0
"1977","kinesthetic",2,100,1
"1978","kinesthetic",2,200,1
"1979","kinesthetic",2,-28,1
"1980","kinesthetic",2,300,0
"1981","kinesthetic",2,300,0
"1982","kinesthetic",2,300,0
"1983","kinesthetic",2,-28,1
"1984","kinesthetic",2,-14,1
"1985","kinesthetic",2,-42,0
"1986","kinesthetic",2,500,0
"1987","kinesthetic",2,-56,0
"1988","kinesthetic",2,100,1
"1989","kinesthetic",2,-70,0
"1990","kinesthetic",2,200,1
"1991","kinesthetic",2,200,0
"1992","kinesthetic",2,0,1
"1993","kinesthetic",2,-70,0
"1994","kinesthetic",2,-28,0
"1995","kinesthetic",2,600,0
"1996","kinesthetic",2,0,1
"1997","kinesthetic",2,300,0
"1998","kinesthetic",2,200,0
"1999","kinesthetic",2,500,0
"2000","kinesthetic",2,-28,1
"2001","kinesthetic",2,-84,0
"2002","kinesthetic",2,400,0
"2003","kinesthetic",2,-70,0
"2004","kinesthetic",2,500,0
"2005","kinesthetic",2,-42,0
"2006","kinesthetic",2,100,1
"2007","kinesthetic",2,200,0
"2008","kinesthetic",2,0,1
"2009","kinesthetic",2,-84,0
"2010","kinesthetic",2,500,0
"2011","kinesthetic",2,600,0
"2012","kinesthetic",2,300,0
"2013","kinesthetic",2,400,0
"2014","kinesthetic",2,600,0
"2015","kinesthetic",2,-28,1
"2016","kinesthetic",2,-28,1
"2017","kinesthetic",2,100,1
"2018","kinesthetic",2,-28,1
"2019","kinesthetic",2,-70,0
"2020","kinesthetic",2,500,0
"2021","kinesthetic",2,-14,1
"2022","visual",1,-84,0
"2023","visual",1,-42,1
"2024","visual",1,300,0
"2025","visual",1,-84,0
"2026","visual",1,500,0
"2027","visual",1,200,0
"2028","visual",1,500,0
"2029","visual",1,-28,0
"2030","visual",1,-56,0
"2031","visual",1,200,0
"2032","visual",1,-70,0
"2033","visual",1,-14,1
"2034","visual",1,-84,0
"2035","visual",1,-28,0
"2036","visual",1,200,0
"2037","visual",1,-56,0
"2038","visual",1,-42,0
"2039","visual",1,-70,0
"2040","visual",1,-70,0
"2041","visual",1,-14,0
"2042","visual",1,500,0
"2043","visual",1,300,0
"2044","visual",1,400,0
"2045","visual",1,100,0
"2046","visual",1,200,0
"2047","visual",1,100,0
"2048","visual",1,400,0
"2049","visual",1,0,1
"2050","visual",1,600,0
"2051","visual",1,-42,0
"2052","visual",1,500,0
"2053","visual",1,-56,0
"2054","visual",1,-28,0
"2055","visual",1,100,0
"2056","visual",1,300,0
"2057","visual",1,-14,1
"2058","visual",1,600,0
"2059","visual",1,200,0
"2060","visual",1,600,0
"2061","visual",1,-42,0
"2062","visual",1,-84,0
"2063","visual",1,-14,0
"2064","visual",1,-42,0
"2065","visual",1,-56,0
"2066","visual",1,-14,1
"2067","visual",1,300,0
"2068","visual",1,-42,0
"2069","visual",1,-28,0
"2070","visual",1,300,0
"2071","visual",1,-42,0
"2072","visual",1,500,0
"2073","visual",1,300,0
"2074","visual",1,300,0
"2075","visual",1,500,0
"2076","visual",1,0,1
"2077","visual",1,300,0
"2078","visual",1,-42,0
"2079","visual",1,-14,1
"2080","visual",1,500,0
"2081","visual",1,200,0
"2082","visual",1,200,0
"2083","visual",1,400,0
"2084","visual",1,100,1
"2085","visual",1,0,1
"2086","visual",1,-84,0
"2087","visual",1,-70,0
"2088","visual",1,-70,0
"2089","visual",1,600,0
"2090","visual",1,400,0
"2091","visual",1,-70,0
"2092","visual",1,600,0
"2093","visual",1,-56,0
"2094","visual",1,-14,1
"2095","visual",1,300,0
"2096","visual",1,300,0
"2097","visual",1,-84,0
"2098","visual",1,100,1
"2099","visual",1,500,0
"2100","visual",1,100,1
"2101","visual",1,600,0
"2102","visual",1,100,1
"2103","visual",1,200,0
"2104","visual",1,-56,0
"2105","visual",1,0,1
"2106","visual",1,600,0
"2107","visual",1,100,1
"2108","visual",1,500,0
"2109","visual",1,500,0
"2110","visual",1,-84,0
"2111","visual",1,-28,0
"2112","visual",1,-42,0
"2113","visual",1,400,0
"2114","visual",1,500,0
"2115","visual",1,-84,0
"2116","visual",1,-56,0
"2117","visual",1,200,0
"2118","visual",1,-70,0
"2119","visual",1,400,0
"2120","visual",1,200,0
"2121","visual",1,-84,0
"2122","visual",1,-14,1
"2123","visual",1,100,1
"2124","visual",1,600,0
"2125","visual",1,-28,0
"2126","visual",1,-28,1
"2127","visual",1,0,1
"2128","visual",1,600,0
"2129","visual",1,0,1
"2130","visual",1,100,1
"2131","visual",1,500,0
"2132","visual",1,-84,0
"2133","visual",1,600,0
"2134","visual",1,0,1
"2135","visual",1,300,0
"2136","visual",1,-42,0
"2137","visual",1,-42,0
"2138","visual",1,600,0
"2139","visual",1,-56,0
"2140","visual",1,-28,0
"2141","visual",1,-14,1
"2142","visual",1,0,1
"2143","visual",1,-28,1
"2144","visual",1,-42,0
"2145","visual",1,400,0
"2146","visual",1,-70,0
"2147","visual",1,0,1
"2148","visual",1,-70,0
"2149","visual",1,-28,0
"2150","visual",1,400,0
"2151","visual",1,0,1
"2152","visual",1,600,0
"2153","visual",1,-14,1
"2154","visual",1,-28,1
"2155","visual",1,-56,0
"2156","visual",1,0,1
"2157","visual",1,-84,0
"2158","visual",1,-70,0
"2159","visual",1,0,1
"2160","visual",1,-56,0
"2161","visual",1,400,0
"2162","visual",1,400,0
"2163","visual",1,-84,0
"2164","visual",1,400,0
"2165","visual",1,400,0
"2166","visual",1,300,0
"2167","visual",1,200,0
"2168","visual",1,100,0
"2169","visual",1,-70,0
"2170","visual",1,-56,0
"2171","visual",1,-14,1
"2172","visual",1,200,1
"2173","visual",1,-70,0
"2174","visual",1,-14,1
"2175","visual",1,-28,1
"2176","visual",1,100,1
"2177","visual",1,-56,0
"2178","visual",1,-56,1
"2179","visual",1,600,0
"2180","visual",1,0,1
"2181","visual",1,-28,1
"2182","visual",1,500,0
"2183","visual",1,-84,0
"2184","visual",1,600,0
"2185","visual",1,-56,0
"2186","visual",1,-56,0
"2187","visual",1,-84,0
"2188","visual",1,400,0
"2189","visual",1,400,0
"2190","visual",1,-42,1
"2191","visual",1,100,1
"2192","visual",1,-14,1
"2193","visual",1,-70,0
"2194","visual",1,100,1
"2195","visual",1,-42,0
"2196","visual",1,-70,0
"2197","visual",1,600,0
"2198","visual",1,400,0
"2199","visual",1,-42,0
"2200","visual",1,400,0
"2201","visual",1,-70,0
"2202","visual",1,-28,1
"2203","visual",1,600,0
"2204","visual",1,-14,1
"2205","visual",1,-42,0
"2206","visual",1,200,0
"2207","visual",1,400,0
"2208","visual",1,600,0
"2209","visual",1,400,0
"2210","visual",1,-14,0
"2211","visual",1,-84,0
"2212","visual",1,-70,0
"2213","visual",1,-28,1
"2214","visual",1,0,1
"2215","visual",1,400,0
"2216","visual",1,200,0
"2217","visual",1,0,1
"2218","visual",1,100,0
"2219","visual",1,-84,0
"2220","visual",1,-14,1
"2221","visual",1,200,0
"2222","visual",1,-28,1
"2223","visual",1,-70,0
"2224","visual",1,-84,0
"2225","visual",1,200,0
"2226","visual",1,-14,1
"2227","visual",1,400,0
"2228","visual",1,-70,1
"2229","visual",1,600,0
"2230","visual",1,-70,1
"2231","visual",1,-56,1
"2232","visual",1,500,0
"2233","visual",1,-84,0
"2234","visual",1,200,0
"2235","visual",1,200,0
"2236","visual",1,100,1
"2237","visual",1,100,1
"2238","visual",1,-42,0
"2239","visual",1,400,0
"2240","visual",1,-56,0
"2241","visual",1,-84,0
"2242","visual",1,-14,1
"2243","visual",1,-42,1
"2244","visual",1,-28,1
"2245","visual",1,500,0
"2246","visual",1,100,1
"2247","visual",1,-14,1
"2248","visual",1,0,1
"2249","visual",1,-56,0
"2250","visual",1,500,0
"2251","visual",1,600,0
"2252","visual",1,-84,0
"2253","visual",1,500,0
"2254","visual",1,-42,0
"2255","visual",1,-70,0
"2256","visual",1,500,0
"2257","visual",1,-56,0
"2258","visual",1,600,0
"2259","visual",1,200,0
"2260","visual",1,0,1
"2261","visual",1,-42,0
"2262","visual",1,300,0
"2263","visual",1,100,1
"2264","visual",1,-42,0
"2265","visual",1,-56,0
"2266","visual",1,600,0
"2267","visual",1,-84,0
"2268","visual",1,600,0
"2269","visual",1,-14,1
"2270","visual",1,0,1
"2271","visual",1,300,0
"2272","visual",1,500,0
"2273","visual",1,0,1
"2274","visual",1,-28,0
"2275","visual",1,500,0
"2276","visual",1,0,1
"2277","visual",1,100,0
"2278","visual",1,500,0
"2279","visual",1,500,0
"2280","visual",1,100,0
"2281","visual",1,500,0
"2282","visual",1,-84,0
"2283","visual",1,-70,0
"2284","visual",1,-84,0
"2285","visual",1,-14,1
"2286","visual",1,200,0
"2287","visual",1,200,0
"2288","visual",1,0,1
"2289","visual",1,300,0
"2290","visual",1,-28,0
"2291","visual",1,300,0
"2292","visual",1,-28,0
"2293","visual",1,200,0
"2294","visual",1,0,1
"2295","visual",1,300,0
"2296","visual",1,-56,0
"2297","visual",1,100,0
"2298","visual",1,400,0
"2299","visual",1,300,0
"2300","visual",1,-28,0
"2301","visual",1,-70,0
"2302","visual",1,-42,1
"2303","visual",1,0,1
"2304","visual",1,300,0
"2305","visual",1,-56,0
"2306","visual",1,-84,0
"2307","visual",1,-28,0
"2308","visual",1,-14,0
"2309","visual",1,300,0
"2310","visual",1,-56,0
"2311","visual",1,500,0
"2312","visual",1,0,1
"2313","visual",1,-14,1
"2314","visual",1,400,0
"2315","visual",1,100,0
"2316","visual",1,600,0
"2317","visual",1,300,0
"2318","visual",1,200,0
"2319","visual",1,200,0
"2320","visual",1,300,0
"2321","visual",1,-28,0
"2322","visual",1,400,0
"2323","visual",1,300,0
"2324","visual",1,100,0
"2325","visual",1,-42,1
"2326","visual",1,-42,0
"2327","visual",1,-28,1
"2328","visual",1,600,0
"2329","visual",1,-70,0
"2330","visual",1,-56,0
"2331","visual",1,300,0
"2332","visual",1,-14,1
"2333","visual",1,-70,0
"2334","kinesthetic",2,-56,0
"2335","kinesthetic",2,600,0
"2336","kinesthetic",2,100,1
"2337","kinesthetic",2,-42,0
"2338","kinesthetic",2,0,1
"2339","kinesthetic",2,400,0
"2340","kinesthetic",2,-70,0
"2341","kinesthetic",2,-70,1
"2342","kinesthetic",2,600,0
"2343","kinesthetic",2,-84,0
"2344","kinesthetic",2,-84,0
"2345","kinesthetic",2,200,1
"2346","kinesthetic",2,-28,1
"2347","kinesthetic",2,600,0
"2348","kinesthetic",2,0,1
"2349","kinesthetic",2,200,0
"2350","kinesthetic",2,-14,1
"2351","kinesthetic",2,500,0
"2352","kinesthetic",2,600,0
"2353","kinesthetic",2,-56,0
"2354","kinesthetic",2,400,0
"2355","kinesthetic",2,0,1
"2356","kinesthetic",2,300,0
"2357","kinesthetic",2,100,1
"2358","kinesthetic",2,-84,0
"2359","kinesthetic",2,200,1
"2360","kinesthetic",2,200,0
"2361","kinesthetic",2,400,0
"2362","kinesthetic",2,0,1
"2363","kinesthetic",2,600,0
"2364","kinesthetic",2,-14,1
"2365","kinesthetic",2,100,1
"2366","kinesthetic",2,200,1
"2367","kinesthetic",2,-56,0
"2368","kinesthetic",2,-28,1
"2369","kinesthetic",2,-28,0
"2370","kinesthetic",2,-14,1
"2371","kinesthetic",2,600,0
"2372","kinesthetic",2,300,0
"2373","kinesthetic",2,200,0
"2374","kinesthetic",2,200,0
"2375","kinesthetic",2,500,0
"2376","kinesthetic",2,300,0
"2377","kinesthetic",2,400,0
"2378","kinesthetic",2,500,0
"2379","kinesthetic",2,100,1
"2380","kinesthetic",2,100,1
"2381","kinesthetic",2,-14,1
"2382","kinesthetic",2,100,1
"2383","kinesthetic",2,-84,0
"2384","kinesthetic",2,100,1
"2385","kinesthetic",2,-84,0
"2386","kinesthetic",2,600,0
"2387","kinesthetic",2,-42,0
"2388","kinesthetic",2,-28,1
"2389","kinesthetic",2,300,0
"2390","kinesthetic",2,-14,1
"2391","kinesthetic",2,100,1
"2392","kinesthetic",2,-28,1
"2393","kinesthetic",2,0,1
"2394","kinesthetic",2,-28,0
"2395","kinesthetic",2,-56,1
"2396","kinesthetic",2,300,0
"2397","kinesthetic",2,200,0
"2398","kinesthetic",2,-56,0
"2399","kinesthetic",2,-14,1
"2400","kinesthetic",2,0,1
"2401","kinesthetic",2,500,0
"2402","kinesthetic",2,500,0
"2403","kinesthetic",2,-28,0
"2404","kinesthetic",2,300,0
"2405","kinesthetic",2,-70,0
"2406","kinesthetic",2,300,1
"2407","kinesthetic",2,100,0
"2408","kinesthetic",2,-84,1
"2409","kinesthetic",2,200,0
"2410","kinesthetic",2,-70,0
"2411","kinesthetic",2,300,0
"2412","kinesthetic",2,-28,1
"2413","kinesthetic",2,-56,1
"2414","kinesthetic",2,200,0
"2415","kinesthetic",2,600,0
"2416","kinesthetic",2,-42,1
"2417","kinesthetic",2,500,1
"2418","kinesthetic",2,-84,0
"2419","kinesthetic",2,-14,1
"2420","kinesthetic",2,-42,1
"2421","kinesthetic",2,0,1
"2422","kinesthetic",2,500,0
"2423","kinesthetic",2,400,0
"2424","kinesthetic",2,-14,1
"2425","kinesthetic",2,500,0
"2426","kinesthetic",2,100,1
"2427","kinesthetic",2,-70,0
"2428","kinesthetic",2,-14,1
"2429","kinesthetic",2,-84,0
"2430","kinesthetic",2,-42,1
"2431","kinesthetic",2,500,0
"2432","kinesthetic",2,-56,0
"2433","kinesthetic",2,-28,1
"2434","kinesthetic",2,600,0
"2435","kinesthetic",2,-28,1
"2436","kinesthetic",2,200,0
"2437","kinesthetic",2,400,0
"2438","kinesthetic",2,-84,0
"2439","kinesthetic",2,500,0
"2440","kinesthetic",2,400,0
"2441","kinesthetic",2,500,0
"2442","kinesthetic",2,-42,1
"2443","kinesthetic",2,300,0
"2444","kinesthetic",2,-70,1
"2445","kinesthetic",2,-28,1
"2446","kinesthetic",2,400,0
"2447","kinesthetic",2,-56,0
"2448","kinesthetic",2,0,1
"2449","kinesthetic",2,-84,0
"2450","kinesthetic",2,0,1
"2451","kinesthetic",2,400,0
"2452","kinesthetic",2,-70,0
"2453","kinesthetic",2,300,1
"2454","kinesthetic",2,200,0
"2455","kinesthetic",2,600,0
"2456","kinesthetic",2,-70,0
"2457","kinesthetic",2,-14,1
"2458","kinesthetic",2,300,0
"2459","kinesthetic",2,400,0
"2460","kinesthetic",2,-56,0
"2461","kinesthetic",2,-70,0
"2462","kinesthetic",2,100,1
"2463","kinesthetic",2,0,1
"2464","kinesthetic",2,-42,1
"2465","kinesthetic",2,-56,0
"2466","kinesthetic",2,0,1
"2467","kinesthetic",2,600,0
"2468","kinesthetic",2,-42,1
"2469","kinesthetic",2,-70,0
"2470","kinesthetic",2,-56,0
"2471","kinesthetic",2,500,0
"2472","kinesthetic",2,600,0
"2473","kinesthetic",2,-42,1
"2474","kinesthetic",2,400,0
"2475","kinesthetic",2,-70,0
"2476","kinesthetic",2,-14,1
"2477","kinesthetic",2,-70,0
"2478","kinesthetic",2,-84,0
"2479","kinesthetic",2,100,1
"2480","kinesthetic",2,-28,1
"2481","kinesthetic",2,-42,1
"2482","kinesthetic",2,-84,0
"2483","kinesthetic",2,0,1
"2484","kinesthetic",2,-42,1
"2485","kinesthetic",2,-14,1
"2486","kinesthetic",2,400,0
"2487","kinesthetic",2,-56,0
"2488","kinesthetic",2,-42,0
"2489","kinesthetic",2,300,0
"2490","kinesthetic",2,-56,0
"2491","kinesthetic",2,-42,1
"2492","kinesthetic",2,300,0
"2493","kinesthetic",2,-56,0
"2494","kinesthetic",2,400,0
"2495","kinesthetic",2,-42,1
"2496","kinesthetic",2,600,0
"2497","kinesthetic",2,500,0
"2498","kinesthetic",2,300,0
"2499","kinesthetic",2,300,0
"2500","kinesthetic",2,200,0
"2501","kinesthetic",2,400,0
"2502","kinesthetic",2,-56,0
"2503","kinesthetic",2,-28,1
"2504","kinesthetic",2,-84,0
"2505","kinesthetic",2,200,0
"2506","kinesthetic",2,-14,1
"2507","kinesthetic",2,-56,0
"2508","kinesthetic",2,-14,1
"2509","kinesthetic",2,-84,0
"2510","kinesthetic",2,200,0
"2511","kinesthetic",2,500,0
"2512","kinesthetic",2,100,0
"2513","kinesthetic",2,500,0
"2514","kinesthetic",2,100,1
"2515","kinesthetic",2,-70,0
"2516","kinesthetic",2,-42,0
"2517","kinesthetic",2,500,0
"2518","kinesthetic",2,-56,0
"2519","kinesthetic",2,-42,0
"2520","kinesthetic",2,-56,0
"2521","kinesthetic",2,0,1
"2522","kinesthetic",2,500,0
"2523","kinesthetic",2,-84,0
"2524","kinesthetic",2,-14,1
"2525","kinesthetic",2,600,0
"2526","kinesthetic",2,-84,0
"2527","kinesthetic",2,-70,0
"2528","kinesthetic",2,-70,0
"2529","kinesthetic",2,0,1
"2530","kinesthetic",2,500,0
"2531","kinesthetic",2,0,1
"2532","kinesthetic",2,500,0
"2533","kinesthetic",2,-70,0
"2534","kinesthetic",2,500,0
"2535","kinesthetic",2,-84,0
"2536","kinesthetic",2,200,0
"2537","kinesthetic",2,-42,0
"2538","kinesthetic",2,-70,0
"2539","kinesthetic",2,-70,0
"2540","kinesthetic",2,-84,0
"2541","kinesthetic",2,500,0
"2542","kinesthetic",2,300,0
"2543","kinesthetic",2,-70,0
"2544","kinesthetic",2,-14,1
"2545","kinesthetic",2,0,1
"2546","kinesthetic",2,-28,1
"2547","kinesthetic",2,0,1
"2548","kinesthetic",2,100,0
"2549","kinesthetic",2,100,0
"2550","kinesthetic",2,100,0
"2551","kinesthetic",2,400,0
"2552","kinesthetic",2,600,0
"2553","kinesthetic",2,600,0
"2554","kinesthetic",2,400,0
"2555","kinesthetic",2,-70,0
"2556","kinesthetic",2,200,0
"2557","kinesthetic",2,-70,0
"2558","kinesthetic",2,300,0
"2559","kinesthetic",2,-28,0
"2560","kinesthetic",2,300,0
"2561","kinesthetic",2,600,0
"2562","kinesthetic",2,-42,0
"2563","kinesthetic",2,600,0
"2564","kinesthetic",2,100,0
"2565","kinesthetic",2,-14,0
"2566","kinesthetic",2,400,0
"2567","kinesthetic",2,-14,1
"2568","kinesthetic",2,-14,1
"2569","kinesthetic",2,-70,0
"2570","kinesthetic",2,600,0
"2571","kinesthetic",2,-84,0
"2572","kinesthetic",2,-84,0
"2573","kinesthetic",2,200,0
"2574","kinesthetic",2,-42,0
"2575","kinesthetic",2,600,0
"2576","kinesthetic",2,200,0
"2577","kinesthetic",2,600,0
"2578","kinesthetic",2,-70,0
"2579","kinesthetic",2,200,0
"2580","kinesthetic",2,0,1
"2581","kinesthetic",2,100,1
"2582","kinesthetic",2,-14,1
"2583","kinesthetic",2,600,0
"2584","kinesthetic",2,-84,0
"2585","kinesthetic",2,0,0
"2586","kinesthetic",2,-28,1
"2587","kinesthetic",2,400,0
"2588","kinesthetic",2,300,0
"2589","kinesthetic",2,-56,0
"2590","kinesthetic",2,-28,0
"2591","kinesthetic",2,300,0
"2592","kinesthetic",2,500,0
"2593","kinesthetic",2,-84,0
"2594","kinesthetic",2,100,0
"2595","kinesthetic",2,200,0
"2596","kinesthetic",2,200,0
"2597","kinesthetic",2,-28,0
"2598","kinesthetic",2,400,0
"2599","kinesthetic",2,-28,0
"2600","kinesthetic",2,300,0
"2601","kinesthetic",2,-14,1
"2602","kinesthetic",2,200,0
"2603","kinesthetic",2,100,1
"2604","kinesthetic",2,500,0
"2605","kinesthetic",2,-28,0
"2606","kinesthetic",2,300,0
"2607","kinesthetic",2,0,1
"2608","kinesthetic",2,300,0
"2609","kinesthetic",2,-42,0
"2610","kinesthetic",2,-56,0
"2611","kinesthetic",2,300,0
"2612","kinesthetic",2,100,1
"2613","kinesthetic",2,-14,1
"2614","kinesthetic",2,400,0
"2615","kinesthetic",2,-28,1
"2616","kinesthetic",2,0,1
"2617","kinesthetic",2,-28,1
"2618","kinesthetic",2,-56,0
"2619","kinesthetic",2,400,0
"2620","kinesthetic",2,200,0
"2621","kinesthetic",2,600,0
"2622","kinesthetic",2,-42,0
"2623","kinesthetic",2,-84,0
"2624","kinesthetic",2,-84,0
"2625","kinesthetic",2,-28,0
"2626","kinesthetic",2,100,1
"2627","kinesthetic",2,-56,0
"2628","kinesthetic",2,-56,0
"2629","kinesthetic",2,-70,0
"2630","kinesthetic",2,-28,1
"2631","kinesthetic",2,400,0
"2632","kinesthetic",2,-56,0
"2633","kinesthetic",2,-42,0
"2634","kinesthetic",2,-14,1
"2635","kinesthetic",2,0,1
"2636","kinesthetic",2,400,0
"2637","kinesthetic",2,400,0
"2638","kinesthetic",2,-42,0
"2639","kinesthetic",2,100,1
"2640","kinesthetic",2,500,0
"2641","kinesthetic",2,600,0
"2642","kinesthetic",2,-42,0
"2643","kinesthetic",2,-14,1
"2644","kinesthetic",2,0,1
"2645","kinesthetic",2,0,1
"2646","visual",1,-84,0
"2647","visual",1,-70,0
"2648","visual",1,-70,0
"2649","visual",1,400,0
"2650","visual",1,600,0
"2651","visual",1,100,0
"2652","visual",1,-84,0
"2653","visual",1,-28,0
"2654","visual",1,300,0
"2655","visual",1,-42,0
"2656","visual",1,-84,0
"2657","visual",1,100,0
"2658","visual",1,0,1
"2659","visual",1,-56,0
"2660","visual",1,-84,0
"2661","visual",1,100,1
"2662","visual",1,500,0
"2663","visual",1,300,0
"2664","visual",1,400,0
"2665","visual",1,200,0
"2666","visual",1,-56,0
"2667","visual",1,300,0
"2668","visual",1,500,0
"2669","visual",1,-14,1
"2670","visual",1,-70,0
"2671","visual",1,-14,1
"2672","visual",1,-14,1
"2673","visual",1,-14,1
"2674","visual",1,500,0
"2675","visual",1,-42,0
"2676","visual",1,500,0
"2677","visual",1,100,0
"2678","visual",1,-70,0
"2679","visual",1,-84,0
"2680","visual",1,200,0
"2681","visual",1,300,0
"2682","visual",1,500,0
"2683","visual",1,-28,1
"2684","visual",1,-42,1
"2685","visual",1,600,0
"2686","visual",1,-56,0
"2687","visual",1,-28,1
"2688","visual",1,400,0
"2689","visual",1,600,0
"2690","visual",1,0,1
"2691","visual",1,600,0
"2692","visual",1,300,0
"2693","visual",1,-14,1
"2694","visual",1,-28,0
"2695","visual",1,0,1
"2696","visual",1,400,0
"2697","visual",1,100,1
"2698","visual",1,-42,0
"2699","visual",1,200,0
"2700","visual",1,400,0
"2701","visual",1,500,0
"2702","visual",1,600,0
"2703","visual",1,500,0
"2704","visual",1,-28,1
"2705","visual",1,-28,1
"2706","visual",1,0,1
"2707","visual",1,200,0
"2708","visual",1,300,0
"2709","visual",1,400,0
"2710","visual",1,-56,0
"2711","visual",1,-56,0
"2712","visual",1,-56,0
"2713","visual",1,0,1
"2714","visual",1,-14,1
"2715","visual",1,500,0
"2716","visual",1,-14,1
"2717","visual",1,600,0
"2718","visual",1,400,0
"2719","visual",1,100,0
"2720","visual",1,-56,0
"2721","visual",1,0,1
"2722","visual",1,600,0
"2723","visual",1,0,1
"2724","visual",1,-14,1
"2725","visual",1,-84,0
"2726","visual",1,200,0
"2727","visual",1,-14,1
"2728","visual",1,100,0
"2729","visual",1,400,0
"2730","visual",1,300,0
"2731","visual",1,0,1
"2732","visual",1,200,0
"2733","visual",1,500,0
"2734","visual",1,500,0
"2735","visual",1,400,0
"2736","visual",1,-70,0
"2737","visual",1,-70,0
"2738","visual",1,500,0
"2739","visual",1,500,0
"2740","visual",1,-42,0
"2741","visual",1,-42,0
"2742","visual",1,-14,1
"2743","visual",1,-70,0
"2744","visual",1,-14,1
"2745","visual",1,-28,1
"2746","visual",1,-56,0
"2747","visual",1,600,0
"2748","visual",1,-70,0
"2749","visual",1,100,0
"2750","visual",1,-28,0
"2751","visual",1,300,0
"2752","visual",1,-42,0
"2753","visual",1,-56,0
"2754","visual",1,0,1
"2755","visual",1,100,0
"2756","visual",1,200,0
"2757","visual",1,-42,0
"2758","visual",1,0,1
"2759","visual",1,-70,0
"2760","visual",1,-84,0
"2761","visual",1,-28,0
"2762","visual",1,-42,1
"2763","visual",1,-84,0
"2764","visual",1,200,0
"2765","visual",1,300,0
"2766","visual",1,-56,0
"2767","visual",1,-28,0
"2768","visual",1,-70,0
"2769","visual",1,300,0
"2770","visual",1,100,0
"2771","visual",1,100,0
"2772","visual",1,0,1
